"newID"	"rich"	"shannon"	"PC1"	"PC2"	"OTU_35"	"OTU_143"	"OTU_155"	"OTU_14"	"OTU_34"	"OTU_23"	"OTU_13"	"OTU_226"	"OTU_27"	"OTU_347"	"OTU_2"	"OTU_4"	"OTU_10"	"OTU_12"	"OTU_45"	"OTU_97"	"OTU_1"	"OTU_3"	"OTU_38"	"OTU_18"	"OTU_26"	"OTU_152"	"OTU_5"	"OTU_156"	"OTU_8"	"OTU_11"	"OTU_21"	"OTU_56"	"OTU_76"	"OTU_60"	"OTU_92"	"OTU_118"	"OTU_9"	"OTU_302"	"OTU_30"	"OTU_51"	"OTU_25"	"OTU_20"	"OTU_64"	"OTU_47"	"OTU_15"	"OTU_82"	"OTU_43"	"OTU_121"	"OTU_115"	"OTU_17"	"OTU_81"	"OTU_99"	"OTU_19"	"OTU_65"	"OTU_80"	"OTU_39"	"OTU_95"	"OTU_189"	"OTU_63"	"OTU_59"	"OTU_77"	"OTU_131"	"OTU_93"	"OTU_87"	"OTU_134"	"OTU_109"	"OTU_225"	"OTU_31"	"OTU_58"	"OTU_66"	"OTU_62"	"OTU_88"	"OTU_185"	"OTU_129"	"OTU_291"	"OTU_158"	"OTU_69"	"OTU_79"	"OTU_44"	"OTU_117"	"OTU_474"	"OTU_193"	"OTU_112"	"OTU_311"	"OTU_250"	"OTU_287"	"OTU_154"	"OTU_96"	"OTU_145"	"OTU_139"	"OTU_126"	"OTU_101"	"OTU_57"	"OTU_78"	"OTU_266"	"OTU_188"	"OTU_132"	"OTU_125"	"OTU_111"	"OTU_167"	"OTU_441"	"OTU_49"	"OTU_98"	"OTU_54"	"OTU_149"	"OTU_70"	"OTU_48"	"OTU_166"	"OTU_280"	"OTU_201"	"OTU_271"	"OTU_147"	"OTU_71"	"OTU_74"	"OTU_138"	"OTU_182"	"OTU_297"	"OTU_255"	"OTU_231"	"OTU_163"	"OTU_212"	"OTU_162"	"OTU_241"	"OTU_224"	"OTU_75"	"OTU_217"	"OTU_91"	"OTU_90"	"OTU_124"	"OTU_68"	"OTU_184"	"OTU_237"	"OTU_168"	"OTU_180"	"OTU_196"	"OTU_85"	"OTU_151"	"OTU_102"	"OTU_120"	"OTU_130"	"OTU_209"	"OTU_86"	"OTU_197"	"OTU_141"	"OTU_83"	"OTU_248"	"OTU_202"	"OTU_199"	"OTU_239"	"OTU_172"	"OTU_313"	"OTU_305"	"OTU_207"	"OTU_89"	"OTU_249"	"OTU_279"	"OTU_157"	"OTU_284"	"OTU_153"	"OTU_135"	"OTU_171"	"OTU_261"	"OTU_61"	"OTU_128"	"OTU_148"	"OTU_146"	"OTU_211"	"OTU_161"	"OTU_275"	"OTU_73"	"OTU_183"	"OTU_247"	"OTU_238"	"OTU_150"	"OTU_242"	"OTU_641"	"OTU_107"	"OTU_350"	"OTU_272"	"OTU_204"	"OTU_222"	"OTU_307"	"OTU_173"	"OTU_276"	"OTU_144"	"OTU_413"	"OTU_206"	"OTU_165"	"OTU_309"	"OTU_223"	"OTU_229"	"OTU_122"	"OTU_110"	"OTU_298"	"OTU_336"	"OTU_214"	"OTU_519"	"OTU_343"	"OTU_329"	"OTU_267"	"OTU_137"	"OTU_219"	"OTU_243"	"OTU_363"	"OTU_289"	"OTU_259"	"OTU_451"	"OTU_360"	"OTU_200"	"OTU_186"	"OTU_213"	"OTU_288"	"OTU_285"	"OTU_203"	"OTU_397"	"OTU_260"	"OTU_340"	"OTU_263"	"OTU_359"	"OTU_254"	"OTU_262"	"OTU_499"	"OTU_464"	"OTU_335"	"OTU_326"	"OTU_318"
"PI650796_R1"	215	3.82142778318333	-0.254971272863676	-0.0809776690190628	5	2	0	106	40	32	61	0	9	0	328	16	20	223	2	8	362	396	21	208	89	0	7	0	274	108	16	2	0	1	0	5	128	1	14	21	14	36	4	16	64	45	2	2	0	26	0	10	14	80	0	0	0	0	1	7	43	0	2	0	75	0	11	90	3	9	0	3	0	1	1	0	9	1	76	16	0	17	5	0	5	1	9	0	7	12	1	7	3	10	0	1	4	22	0	18	1	12	9	31	0	0	7	1	3	1	0	0	5	14	4	3	0	0	0	0	0	0	0	5	9	0	8	10	0	1	0	0	1	0	0	2	0	1	0	6	1	3	0	1	0	0	2	1	3	0	0	0	0	44	0	0	8	4	0	15	0	1	21	1	4	8	0	34	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	2	0	12	0	14	0	0	0	0	0	2	0	0	0	4	0	3	1	1	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
"PI650796_R2"	195	3.57365878934059	-0.257364610340218	-0.0608283668030089	0	6	0	84	25	20	60	0	132	0	148	15	44	86	0	2	836	702	5	67	162	1	9	0	300	197	21	1	0	6	1	6	182	0	21	23	43	57	1	1	71	18	0	4	11	32	0	8	27	25	0	0	0	1	0	1	42	0	1	0	8	0	7	74	10	13	2	1	0	0	1	0	15	4	99	0	0	13	3	0	5	0	0	0	21	7	0	0	0	15	3	4	0	0	0	6	1	6	6	43	0	3	19	14	0	1	0	0	2	5	2	6	0	0	0	0	0	2	1	5	3	1	3	17	0	0	0	0	2	0	0	1	0	22	0	10	0	5	0	0	1	0	1	0	0	2	0	0	0	19	1	0	2	0	0	2	0	0	16	9	1	8	0	37	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	4	1	0	0	1	0	3	0	18	2	0	0	0	0	3	0	0	0	4	0	3	2	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI650796_R3"	232	3.87883874213285	0.0964430676830155	0.0335970417187571	33	1	2	36	9	72	154	1	12	0	90	167	679	37	16	3	453	2	24	50	129	5	147	1	167	36	65	25	2	30	0	3	148	0	69	10	183	114	11	7	218	11	13	0	20	47	15	1	115	0	8	18	2	20	17	9	0	11	2	10	1	8	0	23	4	2	3	6	2	2	1	3	5	20	6	2	0	0	0	1	0	3	3	6	0	3	2	0	8	5	0	1	0	0	5	0	1	20	1	3	1	20	6	0	0	0	1	2	15	12	0	3	0	2	4	3	0	0	0	0	7	0	5	3	3	9	0	0	1	2	5	28	5	4	1	3	0	1	0	0	138	1	5	0	0	0	0	0	6	1	3	0	0	2	0	1	9	0	28	0	65	1	0	0	0	1	1	0	10	40	0	0	3	5	2	0	3	0	2	0	2	0	0	9	3	0	0	1	3	1	0	1	1	0	0	1	0	2	0	0	1	1	0	0	3	0	0	2	1	0	2	0	3	0	1	1	2	0	1	1	0	0
"PI650796_R4"	237	4.13715839124727	0.0729305074679478	0.0722053483910101	65	0	2	51	31	59	101	2	21	0	42	296	100	108	32	1	417	83	40	67	81	12	197	0	193	190	132	24	3	35	4	0	94	0	62	22	5	89	12	9	169	3	29	0	33	118	32	4	218	3	11	62	3	0	9	10	1	7	5	2	1	4	3	38	3	9	2	10	0	14	0	1	7	32	4	3	0	0	1	6	1	1	3	3	0	5	6	0	10	5	0	4	2	0	12	60	0	31	12	12	1	0	13	0	1	0	3	0	16	11	0	1	0	0	0	3	0	8	1	0	12	7	7	8	6	7	0	0	2	1	1	8	3	7	7	0	0	0	0	0	3	1	1	1	2	0	0	1	26	0	0	2	0	7	4	0	6	2	16	0	0	2	1	0	26	8	1	0	14	15	0	18	8	2	0	0	2	2	3	0	10	0	2	3	0	1	0	0	1	2	0	0	1	3	0	0	1	10	2	1	0	0	0	0	0	0	7	0	2	0	1	0	3	1	0	0	2	0	0	1	0	0
"PI650798_R1"	242	4.07872927257742	0.170751012737047	-0.0334672121031551	64	0	10	170	4	91	81	3	16	7	141	157	317	145	41	9	267	0	27	70	25	7	470	10	49	6	56	28	14	36	1	0	221	0	77	6	47	42	20	0	254	5	114	3	40	207	22	1	0	0	6	76	9	0	20	12	0	1	11	17	2	2	0	24	5	12	10	11	3	20	0	4	12	15	4	0	0	0	5	1	0	0	0	0	0	0	0	0	41	8	0	1	0	0	11	0	0	29	5	1	7	38	28	3	1	1	0	1	10	11	2	2	4	1	3	1	2	0	3	0	18	1	7	4	4	18	0	5	3	6	0	6	7	5	6	4	2	5	16	0	24	0	1	2	0	0	0	1	1	0	1	0	1	6	5	0	2	2	13	1	0	0	0	0	6	9	3	1	3	0	8	4	6	5	1	5	0	0	1	0	4	0	4	7	0	1	0	0	0	1	0	2	0	0	2	0	0	2	0	0	0	3	3	0	0	0	14	0	0	0	0	8	2	1	0	3	7	0	1	0	0	0
"PI650798_R2"	214	3.45502180216211	0.127383889815699	-0.107570967900196	37	0	3	65	3	30	86	5	11	4	1202	98	148	67	13	12	550	0	16	55	12	1	240	13	33	16	52	9	12	14	0	0	178	0	46	5	125	119	2	0	129	2	35	0	55	170	5	1	31	0	0	30	1	2	2	16	0	2	3	5	106	0	0	15	2	1	3	6	0	7	0	1	9	6	0	0	1	0	1	1	0	0	0	0	0	2	0	0	29	2	0	0	19	0	6	0	1	18	2	0	4	10	10	0	1	1	0	1	9	3	5	3	1	0	1	1	0	0	2	0	6	0	1	4	0	6	2	1	1	4	1	11	1	2	6	0	0	12	4	1	6	1	0	4	0	38	0	0	1	0	1	0	0	0	0	5	2	0	9	4	10	1	0	0	9	2	0	1	2	0	0	0	1	3	2	5	0	0	1	1	2	0	2	1	1	1	2	0	0	0	1	0	0	0	1	0	4	1	1	0	0	0	2	1	2	0	2	0	0	1	1	3	0	0	0	1	2	2	0	0	1	0
"PI650798_R3"	213	3.5491177028623	-0.238016203116657	0.0338109926437947	0	4	0	155	92	80	32	0	24	0	229	8	48	295	1	2	487	1027	5	37	50	0	10	0	167	318	14	5	0	3	0	14	93	0	14	17	35	31	6	29	22	6	0	0	0	8	0	6	151	22	3	1	1	0	1	1	7	0	16	0	9	0	0	19	23	5	9	3	0	0	1	4	16	3	55	29	0	0	16	0	7	0	3	0	0	0	42	9	1	12	2	3	1	0	0	0	1	7	3	47	0	0	20	0	0	0	0	0	8	3	9	1	0	0	1	0	2	28	0	1	3	2	0	13	0	2	0	0	2	2	1	1	0	0	0	10	1	2	0	0	20	1	2	4	2	0	2	0	0	9	1	0	9	0	4	7	2	1	9	5	0	5	0	4	2	1	3	2	0	0	0	0	5	0	0	0	5	0	2	0	2	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	1	0	2	0	0	1	0	3	0	0	3	9	0	0	0	0	2	0	0	0	0	0	0	4
"PI650798_R4"	199	3.21059416537117	-0.225515117794448	0.0172112918534051	1	0	2	119	71	74	58	1	56	0	21	4	30	128	0	0	730	1387	28	128	74	1	4	0	158	298	23	1	0	4	0	5	124	0	13	14	36	11	8	28	41	2	6	9	0	28	1	1	45	17	11	0	0	0	0	3	7	0	10	10	20	0	0	25	35	2	1	4	0	0	4	0	15	6	58	19	0	0	13	0	4	0	12	0	1	2	13	5	0	14	0	3	1	0	1	0	0	26	2	6	0	1	17	0	0	0	0	0	6	2	0	1	0	0	0	0	2	94	0	1	2	3	9	0	0	5	0	0	1	1	0	4	4	0	0	7	6	15	0	0	4	0	0	0	0	0	1	0	0	2	2	0	6	1	0	3	5	0	8	3	0	0	0	1	1	8	2	0	1	0	5	0	0	0	0	0	1	0	1	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	5	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
"PI650801_R1"	215	3.7372662932116	0.177232006871377	-0.0425130685328931	106	0	4	132	7	42	202	0	4	1	188	246	148	95	45	4	653	0	10	22	35	0	512	8	27	1	115	34	11	21	0	1	118	0	78	6	95	90	13	6	87	0	65	0	0	159	9	7	0	0	1	49	15	0	13	8	0	5	10	4	2	7	1	80	12	5	1	8	3	2	0	2	12	16	3	0	0	0	1	0	0	0	3	2	0	1	0	0	14	2	0	1	1	0	7	0	0	19	0	4	2	9	8	1	0	0	0	8	4	6	1	1	3	0	3	12	5	0	0	0	3	0	2	9	5	19	0	17	0	0	12	10	3	5	3	2	1	9	4	0	15	4	1	0	0	3	0	2	0	0	2	0	0	0	9	1	5	0	6	0	0	0	0	0	0	0	2	0	5	0	2	2	1	2	2	1	2	1	0	5	3	1	4	0	0	4	0	0	0	0	1	0	2	3	1	0	0	7	0	2	0	0	1	0	0	0	2	2	0	1	1	1	0	0	0	1	1	0	0	1	2	3
"PI650801_R2"	219	3.99117080468469	0.188355656780412	-0.043144382845479	103	0	14	170	2	82	288	0	6	1	74	245	106	170	85	1	293	0	22	56	29	7	519	5	26	0	145	55	18	29	0	1	150	0	121	7	32	40	27	0	103	1	25	2	9	178	20	23	0	0	2	92	5	18	24	46	0	1	19	31	1	3	2	56	8	7	1	23	10	1	0	0	13	15	1	0	0	0	2	0	0	0	0	1	0	1	0	11	45	1	0	3	0	1	6	0	0	35	6	17	4	20	18	1	0	2	4	13	14	26	0	5	7	4	1	4	3	0	0	0	10	0	1	2	6	39	1	7	1	0	1	30	3	10	6	2	2	0	2	0	0	2	2	2	2	11	0	0	1	0	2	0	0	0	0	5	0	0	20	1	1	0	0	0	8	6	6	3	1	0	0	1	2	1	3	0	0	1	0	0	9	1	1	0	1	3	0	25	0	0	0	0	0	7	0	0	3	0	0	3	1	0	1	0	1	0	2	0	0	0	1	4	0	0	0	1	5	1	0	0	0	3
"PI650801_R3"	204	3.45386374099374	0.104957937797571	-0.0158638300150539	49	0	1	72	7	55	79	0	33	0	951	262	304	32	18	4	685	0	14	12	30	4	237	2	91	81	96	10	4	8	0	2	134	0	80	3	18	167	20	1	84	1	46	0	42	143	10	1	41	1	7	85	5	1	7	6	0	12	6	6	13	9	0	21	15	9	2	3	5	4	0	1	9	16	1	2	0	0	3	0	0	1	1	0	1	0	1	2	28	5	0	0	0	1	2	0	0	17	6	0	2	12	18	1	0	2	0	0	20	3	2	2	2	0	0	2	0	0	1	0	13	0	2	1	0	10	0	1	1	4	0	11	0	8	3	1	1	2	0	0	0	3	3	0	0	0	1	0	2	2	0	1	0	2	0	24	5	0	4	0	0	1	0	0	0	8	0	1	0	0	1	0	2	0	1	0	0	1	6	0	6	1	1	11	2	2	0	3	1	3	0	1	1	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	1
"PI650801_R4"	169	3.1849033309036	0.125924683926857	-0.0379540542293715	30	0	6	60	0	38	137	0	4	1	1316	405	122	12	20	1	439	0	4	16	8	1	238	0	71	43	73	16	1	6	0	0	167	0	56	0	25	184	2	1	64	0	20	0	11	204	10	18	99	0	0	92	8	0	2	6	0	0	7	1	1	2	0	6	4	10	8	4	2	2	0	0	8	7	0	2	0	0	0	0	0	0	0	1	0	0	3	8	13	9	0	1	1	1	2	0	0	7	5	3	4	2	12	1	0	0	0	3	5	3	0	4	1	0	2	2	1	0	1	0	12	0	1	3	8	8	2	1	0	0	0	11	0	4	8	2	1	1	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	9	4	1	2	1	0	0	2	1	1	2	0	0	0	1	3	2	2	0	0	1	0	4	0	0	0	0	2	12	0	0	0	0	4	1	5	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	0	0	10	0	0	0	2	0	1	0	0
"PI650803_R1"	209	3.4178614058141	0.123361881667153	-0.0692238965071256	47	0	1	153	2	57	116	1	6	0	112	173	115	142	22	1	383	176	20	30	13	0	248	0	19	3	32	5	14	11	1	1	116	1	52	4	28	52	5	6	126	1	17	2	1330	167	17	4	3	1	0	27	7	5	15	35	0	2	1	1	1	4	0	37	8	5	0	5	3	1	0	1	11	19	4	1	0	0	0	0	0	0	0	16	0	2	0	0	18	2	0	2	1	0	7	0	1	8	3	4	2	18	7	0	0	0	0	4	10	5	3	2	4	0	0	0	1	0	1	0	5	0	0	1	54	11	8	0	0	0	0	7	7	6	9	4	1	0	2	2	16	1	1	2	4	0	0	0	0	0	4	1	1	0	4	2	3	0	12	1	0	1	1	0	1	12	0	1	15	0	0	0	1	0	0	0	1	1	2	3	1	0	2	0	0	2	1	14	0	1	1	0	1	5	1	0	4	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	2	0	1	0
"PI650803_R2"	198	3.83046663352006	0.14431979945459	-0.07297107323141	29	0	3	114	7	68	166	2	6	0	260	335	85	282	33	1	520	21	34	60	25	0	324	0	41	8	72	6	36	13	0	1	181	0	60	2	53	131	12	15	207	1	11	10	7	137	4	2	3	0	1	25	8	2	8	18	0	3	4	6	94	3	0	29	14	16	110	1	2	0	0	0	11	20	0	1	0	0	0	0	0	0	2	37	0	0	1	0	32	2	1	0	0	0	6	0	0	6	5	7	1	40	8	0	0	0	3	7	11	6	1	0	4	2	0	3	3	0	11	0	1	0	5	1	5	13	0	1	1	0	0	2	0	0	7	1	2	8	5	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	8	2	0	0	3	1	0	0	1	0	1	20	0	0	6	0	1	3	1	0	1	1	0	0	0	0	0	2	7	0	2	0	0	3	0	3	0	1	3	5	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
"PI650803_R3"	195	3.36965374584442	0.13252001457716	0.033948104417283	149	0	0	32	3	32	116	1	12	0	64	401	26	21	55	3	369	0	35	20	20	0	978	2	23	117	74	9	0	11	5	0	130	0	75	4	6	76	4	29	114	0	13	0	0	104	5	4	719	0	4	27	6	0	12	10	0	10	6	1	1	7	0	28	6	4	3	6	9	8	0	2	9	32	1	1	0	0	1	0	0	0	0	0	0	8	9	0	19	2	0	0	0	2	9	0	0	15	5	4	1	1	5	11	0	0	1	0	3	5	0	2	1	3	0	6	1	1	1	0	2	0	1	3	1	8	1	0	4	0	46	6	3	1	5	0	0	0	1	4	1	2	2	0	0	0	0	1	1	0	0	0	0	0	3	3	1	0	10	6	3	1	0	0	1	3	3	1	7	0	0	0	1	0	3	0	0	0	0	1	4	2	2	2	0	0	0	0	2	0	1	0	0	1	0	0	1	4	0	0	1	0	0	0	0	1	2	0	0	0	0	0	3	0	1	0	0	0	0	2	1	0
"PI650803_R4"	218	3.97499790360605	0.134456152404193	0.00765159834985237	79	0	3	125	4	83	175	2	8	0	192	313	217	180	37	17	416	1	28	161	59	1	367	0	58	66	50	24	2	19	0	0	128	0	119	6	7	128	23	2	117	1	27	4	1	85	5	0	128	0	13	77	10	0	28	35	0	3	3	14	13	9	0	46	7	7	4	6	5	8	0	0	8	74	0	5	0	0	2	1	0	0	0	9	0	7	6	0	22	36	0	2	3	0	18	0	0	12	7	8	11	0	24	0	0	6	2	0	8	6	2	3	1	3	4	6	2	0	3	0	12	0	2	4	4	22	2	1	0	1	0	23	3	13	12	1	0	6	0	1	3	2	3	2	1	1	0	3	0	0	7	0	0	0	3	1	4	0	22	12	0	0	4	0	2	0	2	2	0	1	0	0	6	0	1	0	1	0	0	8	3	3	1	9	4	3	1	0	3	0	0	1	0	1	1	0	0	0	2	0	0	0	4	0	0	0	1	0	0	0	0	1	2	0	0	3	3	0	5	1	1	0
"PI650807_R1"	249	3.98026681165741	0.102388338646711	-0.0636823545131366	46	2	4	115	7	53	96	4	13	2	204	271	46	164	36	3	575	262	49	103	19	0	271	2	80	19	37	71	13	11	90	2	154	0	38	8	129	117	21	10	133	2	74	0	1	198	15	3	0	0	0	51	3	2	24	30	0	1	2	0	61	4	0	49	3	6	8	8	2	4	0	0	8	14	2	9	1	1	1	0	0	0	0	6	0	6	2	0	15	5	1	0	8	0	7	0	0	8	4	11	0	7	9	0	0	0	2	2	24	3	2	1	1	0	0	2	2	0	1	0	5	0	6	6	2	15	0	0	3	2	1	6	1	1	3	1	1	1	0	1	1	1	2	7	0	0	0	0	2	0	1	0	0	0	5	1	1	0	5	11	14	0	1	0	1	6	0	0	56	2	0	1	11	1	0	0	0	4	1	2	2	1	2	8	1	0	0	3	2	0	0	0	1	3	1	0	8	0	3	0	0	1	1	0	0	0	3	0	2	2	2	2	0	1	0	0	0	0	1	0	1	0
"PI650807_R2"	210	3.85084773113902	0.107899225822924	-0.0211207907061316	42	0	1	124	36	119	238	4	13	2	140	209	106	345	30	0	701	4	18	198	51	1	129	2	109	13	38	17	40	22	0	1	84	1	57	9	20	61	14	0	182	1	105	0	0	95	8	6	0	0	8	163	8	1	17	63	0	8	2	3	0	10	0	91	11	8	3	6	2	1	0	0	20	37	4	0	3	0	2	0	0	0	2	7	0	0	0	0	21	4	0	1	2	16	0	0	0	15	7	11	3	25	16	2	0	0	1	93	36	10	1	1	1	0	0	3	1	0	1	0	1	0	2	0	1	15	3	1	3	1	0	9	0	4	1	4	4	5	7	0	0	0	2	2	1	0	1	0	1	2	0	0	1	1	7	2	6	0	18	3	0	1	0	0	3	4	0	0	0	0	0	0	12	2	0	10	0	0	2	0	3	2	0	29	0	0	0	3	1	1	1	1	0	4	0	0	0	2	0	1	0	0	2	0	0	0	0	3	1	0	0	0	0	2	0	4	0	0	0	1	1	2
"PI650807_R3"	223	3.83615593725086	0.139457181153412	0.0314057819068747	31	0	4	72	12	77	152	2	3	0	264	245	72	41	34	13	480	1	19	11	25	2	329	1	45	50	122	31	6	11	6	2	237	0	174	8	14	56	15	22	70	0	21	0	0	87	7	1	43	0	29	32	6	0	29	5	0	5	11	1	0	10	0	45	6	9	1	5	1	6	0	0	19	21	8	1	0	0	3	0	0	1	0	1	0	2	2	0	23	15	0	0	0	1	4	0	0	25	1	7	2	2	14	14	1	1	1	2	10	1	2	0	2	3	1	2	5	0	3	0	7	0	0	2	7	14	1	1	3	9	8	13	3	38	4	1	0	2	0	0	5	1	2	20	0	0	0	0	3	0	3	0	1	1	1	8	1	0	11	0	4	1	1	0	1	5	6	0	2	4	0	0	24	5	2	0	0	4	0	1	0	3	2	4	0	0	0	0	0	0	1	0	4	0	0	0	0	1	1	1	0	0	0	0	1	0	6	2	0	1	3	0	0	0	1	3	6	0	0	1	0	1
"PI650807_R4"	211	3.54203649890154	0.130014796204208	-0.0212090657357992	39	0	2	82	6	50	114	0	5	0	740	282	47	12	50	3	755	1	18	8	34	2	523	3	69	33	127	26	5	12	0	0	84	0	75	4	50	52	6	51	44	1	17	0	0	149	12	0	33	0	0	37	14	0	21	13	1	9	8	2	0	14	0	10	2	2	1	3	6	0	0	0	10	62	8	0	0	0	1	0	0	1	0	4	0	7	1	0	28	27	0	1	1	3	10	0	0	8	2	1	2	4	4	2	0	4	0	8	18	1	5	4	0	0	1	2	1	0	1	0	8	1	3	3	3	9	3	0	0	0	7	14	8	2	5	0	1	7	4	0	0	3	1	1	0	0	0	0	2	0	3	0	0	0	3	2	0	0	13	2	6	0	1	0	0	8	5	1	45	1	6	0	2	2	2	1	0	2	1	2	0	0	1	0	3	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1
"PI650808_R1"	224	3.76878668419576	0.130840313690792	-0.0945115393942691	40	0	4	103	2	46	91	7	23	0	733	235	115	92	31	18	433	80	32	111	25	0	488	0	2	0	215	22	42	12	0	1	87	0	56	10	1	81	20	0	90	3	156	1	0	95	14	2	0	0	6	14	14	0	8	55	0	0	1	3	1	1	0	33	7	8	0	7	11	7	0	1	11	20	4	18	0	0	0	0	0	5	0	9	4	2	16	4	7	3	0	0	65	0	1	0	0	9	3	3	5	11	8	10	0	2	3	1	20	7	0	0	0	0	0	12	0	0	0	0	6	0	5	2	8	16	5	0	0	8	0	22	2	5	14	1	1	2	15	0	1	4	2	1	0	1	1	0	3	0	5	0	0	1	4	5	0	0	8	5	2	1	10	0	0	5	0	2	2	1	0	0	10	1	1	0	0	2	2	0	1	0	1	0	1	2	3	0	1	0	1	0	1	1	0	0	0	0	0	0	0	6	1	0	2	0	2	8	0	2	0	0	0	0	0	1	0	0	1	0	2	0
"PI650808_R2"	209	3.58750824993949	0.147524257120051	-0.070847211089057	16	0	3	86	4	43	172	16	10	4	447	192	87	41	25	4	881	11	141	96	32	16	259	2	2	1	101	26	19	13	0	1	93	0	71	5	59	113	26	0	73	0	266	1	0	221	8	1	0	0	2	15	10	1	4	13	1	6	1	8	1	0	2	38	10	5	1	2	5	26	0	7	11	9	0	0	0	0	2	1	0	0	0	0	0	0	1	2	9	0	0	0	1	0	1	0	3	6	0	0	0	30	17	2	1	3	2	2	13	8	6	2	2	1	3	5	0	0	1	0	0	0	0	1	2	13	1	0	6	3	7	1	0	9	3	0	0	1	5	0	4	0	1	0	0	0	1	1	1	0	1	0	0	0	4	1	3	0	5	1	0	1	0	0	1	1	0	1	2	0	0	1	6	8	0	21	0	0	0	1	0	1	1	5	0	0	2	2	1	0	1	0	1	3	0	0	3	3	0	0	0	5	1	0	0	0	18	1	0	0	2	0	0	5	0	1	0	0	0	0	1	0
"PI650808_R3"	218	3.95555590277607	0.0751379164684029	0.0476181032745357	92	0	0	53	11	50	82	3	63	1	97	219	56	89	43	5	446	1	35	38	46	3	412	0	190	89	73	15	4	8	0	4	118	0	67	6	217	33	28	11	52	1	29	0	0	84	2	1	372	1	6	47	4	0	52	10	0	7	3	11	1	1	0	74	8	46	8	13	3	10	0	1	13	26	6	1	0	0	0	2	0	2	0	5	0	18	4	0	15	1	0	1	1	17	4	1	1	24	7	9	3	0	10	23	0	3	2	0	10	9	0	3	4	0	0	4	0	0	1	0	5	1	6	0	1	17	2	0	3	1	15	8	2	12	3	4	3	0	2	3	9	0	2	0	0	3	0	1	2	0	0	0	0	2	1	3	7	2	14	0	4	1	0	0	2	4	1	2	0	0	0	0	4	1	1	0	0	0	9	0	4	0	1	2	2	1	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	3	0	4	0	0	2	4	0	5	0	0	0	1	0	0	1	3	1
"PI650808_R4"	221	3.88303659444566	0.0692376893068238	0.0704703274436331	73	0	3	158	11	82	92	0	21	0	12	622	111	214	34	0	487	117	38	57	46	7	105	2	193	160	114	22	0	28	0	7	82	0	68	4	31	37	17	3	80	4	19	0	0	149	1	0	97	0	2	40	5	0	25	8	0	0	7	10	2	11	0	99	2	6	0	8	0	5	0	6	12	49	7	3	0	0	2	0	0	2	0	17	0	2	8	0	14	5	0	1	0	5	3	4	0	26	1	2	4	2	12	3	0	0	0	0	16	14	1	3	1	0	1	1	0	0	0	0	3	0	2	2	1	16	0	0	2	1	0	7	1	5	3	4	0	2	0	1	10	0	5	0	1	3	0	1	2	0	1	1	0	4	1	0	0	0	23	0	0	0	4	3	1	1	5	0	0	0	0	0	2	1	1	0	0	2	4	1	6	0	0	17	0	1	0	1	6	1	0	0	0	0	1	0	7	2	1	0	0	0	2	0	13	0	0	2	0	0	0	1	0	0	7	1	0	0	0	0	1	2
"PI650813_R1"	231	3.55285284116806	0.0106324873541049	-0.0418286212025538	60	5	2	94	63	46	75	5	49	2	839	240	74	239	36	7	662	0	62	345	35	10	91	0	223	20	31	12	2	11	0	0	175	1	49	15	18	57	17	1	69	0	12	0	21	91	3	5	8	0	2	29	2	0	20	19	5	0	5	1	1	5	0	83	0	9	1	4	0	4	0	6	8	25	24	3	0	0	4	2	0	1	3	1	0	0	1	9	6	3	0	1	0	0	2	0	0	15	2	7	1	0	13	2	0	0	0	0	14	8	1	3	1	0	0	3	3	0	2	1	6	0	1	7	1	8	0	2	3	1	0	1	2	3	0	3	0	3	0	1	0	1	1	0	3	0	0	0	1	6	1	1	1	0	1	2	1	1	16	1	0	6	0	0	0	1	0	1	0	0	5	3	2	1	1	0	0	1	2	1	2	0	0	6	0	0	1	0	0	3	0	1	2	0	0	0	0	4	1	0	2	3	0	0	2	2	1	0	1	0	0	2	3	0	0	4	0	0	0	0	0	0
