"taxonomy1","taxonomy2","taxonomy3","taxonomy4","taxonomy5","taxonomy6","taxonomy7","taxonomy8"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","NA","OTU_7511"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_13175"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_12897"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","NA","NA","NA","OTU_11013"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","NA","OTU_20379"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","NA","NA","NA","OTU_9333"
"Bacteria","Actinobacteriota","Actinobacteria","NA","NA","NA","NA","OTU_18844"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","NA","OTU_17403"
"Bacteria","Acidobacteriota","Subgroup 5","NA","NA","NA","NA","OTU_7170"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_19764"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","NA","NA","OTU_4763"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","NA","NA","OTU_9332"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","NA","NA","OTU_17650"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","OTU_7249"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","NA","OTU_5210"
"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","NA","OTU_10151"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","NA","NA","NA","OTU_15182"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_8296"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","NA","NA","OTU_8329"
"Bacteria","Elusimicrobiota","Lineage IIa","NA","NA","NA","NA","OTU_8451"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter","NA","OTU_13217"
"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Alkanibacter","NA","OTU_6946"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","OTU_12313"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","NA","NA","OTU_15853"
"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","NA","NA","NA","OTU_11095"
"Bacteria","Firmicutes","Bacilli","Caldalkalibacillales","Caldalkalibacillaceae","Caldalkalibacillus","NA","OTU_18572"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_9905"
"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","NA","NA","OTU_17652"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_4558"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_6037"
"Bacteria","FCPU426","NA","NA","NA","NA","NA","OTU_18867"
"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea","NA","OTU_11345"
"Bacteria","Chloroflexi","KD4-96","NA","NA","NA","NA","OTU_1879"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_10338"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_17116"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","NA","NA","OTU_6384"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","NA","OTU_5644"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_20305"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus-Caldovatus","NA","OTU_15795"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria","NA","OTU_10343"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_11994"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","NA","NA","NA","OTU_20572"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_6106"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","NA","NA","NA","OTU_6983"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","NA","NA","NA","OTU_6602"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","NA","OTU_20748"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","NA","NA","NA","OTU_10339"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","NA","NA","NA","OTU_7246"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_14680"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","NA","OTU_16388"
"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonas","ginsengisoli","OTU_17921"
"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella","NA","OTU_8499"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_11226"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Sorangium","cellulosum","OTU_12993"
"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus Alysiosphaera","NA","OTU_8689"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","NA","OTU_7543"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Lapillicoccus","NA","OTU_9361"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","NA","OTU_14597"
"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","NA","OTU_6895"
"Bacteria","Chloroflexi","Gitt-GS-136","NA","NA","NA","NA","OTU_9304"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","NA","OTU_11540"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_14088"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_19507"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","NA","NA","OTU_14058"
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","NA","NA","OTU_12858"
"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera","NA","OTU_21271"
"Bacteria","Proteobacteria","NA","NA","NA","NA","NA","OTU_8912"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_13721"
"Bacteria","Chloroflexi","NA","NA","NA","NA","NA","OTU_12632"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","NA","OTU_13273"
"Bacteria","Myxococcota","Polyangia","Blfdi19","NA","NA","NA","OTU_9897"
"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","NA","NA","OTU_14779"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_7828"
"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","NA","NA","NA","OTU_8465"
"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","NA","NA","OTU_11308"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_12998"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","NA","NA","OTU_8187"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","NA","NA","OTU_7454"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_911"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","NA","NA","OTU_17049"
"Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","NA","OTU_16937"
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kutzneria","albida","OTU_3875"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_8920"
"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","NA","NA","OTU_10569"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","NA","OTU_9821"
"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","NA","NA","OTU_13625"
"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17","NA","NA","NA","OTU_16157"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","37-13","NA","NA","OTU_9559"
"Bacteria","Planctomycetota","NA","NA","NA","NA","NA","OTU_11393"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_17151"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_13374"
"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Tellurimicrobium","NA","OTU_13478"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_20077"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","NA","NA","NA","OTU_20425"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_8696"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","NA","NA","NA","OTU_5613"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","NA","NA","OTU_8910"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","NA","NA","OTU_11513"
"Bacteria","Patescibacteria","Parcubacteria","Candidatus Azambacteria","NA","NA","NA","OTU_17577"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_19266"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_21219"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","NA","NA","OTU_11584"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","NA","NA","OTU_16214"
"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","NA","OTU_19691"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","NA","NA","NA","OTU_7191"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","NA","OTU_7705"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_14483"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","NA","OTU_20498"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter","NA","OTU_20010"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","NA","NA","OTU_19265"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","NA","OTU_14835"
"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","NA","OTU_5810"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_13843"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_9012"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","NA","NA","OTU_20071"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_20497"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_10405"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","NA","OTU_2226"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","NA","OTU_16280"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_20382"
"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","NA","OTU_10665"
"Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","NA","NA","NA","OTU_6150"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_10508"
"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","NA","OTU_5653"
"Bacteria","Planctomycetota","Planctomycetes","NA","NA","NA","NA","OTU_12312"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","JCM 18997","NA","OTU_18960"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","NA","OTU_16437"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","NA","NA","OTU_14895"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","NA","NA","NA","OTU_8087"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","NA","OTU_10088"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","NA","NA","OTU_17922"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_7363"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","NA","NA","OTU_14708"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","NA","OTU_20446"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_20360"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_10364"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","NA","NA","OTU_18712"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_7547"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_11900"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Belnapia","NA","OTU_13961"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora","NA","OTU_9852"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","NA","OTU_15438"
"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","NA","NA","OTU_7541"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_7144"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group","NA","NA","OTU_12005"
"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","NA","NA","OTU_7990"
"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","NA","NA","OTU_14040"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_8151"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_10325"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","NA","NA","OTU_17682"
"Bacteria","Latescibacterota","NA","NA","NA","NA","NA","OTU_9841"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","NA","NA","NA","OTU_21230"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","NA","NA","OTU_8045"
"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","marchantiophytorum","OTU_19896"
"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina","NA","OTU_10615"
"Bacteria","Proteobacteria","Alphaproteobacteria","NA","NA","NA","NA","OTU_6260"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_11400"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_5717"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_14681"
"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","NA","NA","NA","OTU_8263"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","NA","NA","OTU_7362"
"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","NA","NA","OTU_7884"
"Bacteria","Myxococcota","Polyangia","mle1-27","NA","NA","NA","OTU_13264"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","S-BQ2-57 soil group","NA","NA","NA","OTU_21098"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Nibribacter","NA","OTU_17254"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","NA","NA","NA","OTU_18032"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","NA","NA","NA","OTU_20692"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_6940"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","NA","OTU_9117"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_15782"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia","NA","OTU_13488"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","NA","OTU_11511"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter","NA","OTU_8173"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","NA","NA","OTU_8832"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","NA","NA","OTU_11022"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","exovorus","OTU_20518"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_12417"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingoaurantiacus","NA","OTU_6985"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_10534"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_15323"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","NA","NA","OTU_5664"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Luteitalea","NA","OTU_18128"
"Bacteria","Proteobacteria","Gammaproteobacteria","NA","NA","NA","NA","OTU_16006"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","NA","NA","OTU_11842"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","NA","NA","OTU_11234"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","NA","NA","OTU_4699"
"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","NA","NA","OTU_14692"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_13579"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","NA","OTU_8194"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_10874"
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","NA","NA","OTU_8941"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus","NA","OTU_13768"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","NA","OTU_5400"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidisphaera","NA","OTU_8073"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","NA","NA","OTU_5056"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_6696"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","NA","NA","OTU_8931"
"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","NA","OTU_13465"
"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus","NA","OTU_21106"
"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Domibacillus","NA","OTU_10668"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_9733"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","NA","OTU_13962"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_7535"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","NA","NA","OTU_6115"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Rhodocytophaga","NA","OTU_5276"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","NA","NA","NA","OTU_16411"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","NA","NA","OTU_5623"
